id,url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote,Bias
7603,http://www.dailykos.com/story/2013/08/01/1228175/-House-Democrats-condense-Issa-s-investigation-of-IRS-scandal-into-its-essence-a-pile-of-manure,Opinion,1,Democrat Scandals,None,SomewhatPositive,Negative,-3
7604,http://www.dailykos.com/story/2013/04/22/1203898/-The-Siegelman-Case-and-why-it-should-trouble-you,Opinion,1,Democrat Scandals,None,Positive,Negative,-4
7605,"http://www.chicagotribune.com/news/local/breaking/chi-jackson-jr-turned-away-after-showing-up-at-prison-early-20131029,0,4738089.story",News,0,Democrat Scandals,None,Neutral,Neutral,0
7606,"http://www.chicagotribune.com/news/local/ct-met-william-beavers-trial-0320-20130320,0,2354605.story",News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7607,"http://www.chicagotribune.com/news/politics/clout/chi-comptroller-says-quinn-move-means-no-paychecks-for-lawmakers-20130725,0,6410595.story",News,0,Democrat Scandals,None,Neutral,Neutral,0
7608,http://news.yahoo.com/dem-congressman-compares-tea-party-to-ku-klux-klan-190728183.html,News,1,Democrat Scandals,None,SomewhatNegative,SomewhatNegative,0
7609,http://politicalticker.blogs.cnn.com/2013/05/21/irs-official-to-plead-the-fifth-at-congressional-hearing/,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7610,http://usnews.nbcnews.com/_news/2013/06/09/18864636-issa-rejects-colleageues-claim-that-irs-case-is-solved,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7611,http://www.usatoday.com/story/news/politics/2013/05/14/irs-tea-party-inspector-general-report/2159447/,News,0,Democrat Scandals,None,Neutral,Neutral,0
7612,http://www.reuters.com/article/2013/05/12/us-usa-behghazi-idUSBRE94B0B120130512,News,1,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7613,http://www.foxnews.com/opinion/2013/08/08/irs-scandal-hits-3-month-mark-where-accountability-mr-obama/,Opinion,0,Democrat Scandals,None,Negative,Neutral,2
7614,http://online.wsj.com/article/SB10001424127887324767004578489033727977330.html,Opinion,0,Democrat Scandals,None,Negative,Neutral,2
7615,http://www.foxnews.com/politics/2013/02/15/jesse-jackson-jr-plea-deal-to-be-filed-friday/,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7616,"http://www.chicagotribune.com/news/local/ct-met-jackson-lawyers-0614-20130614,0,4288495.story",News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7617,http://www.breitbart.com/Big-Journalism/2013/02/17/Louisville-courier-journal-fires-dyche,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7618,http://news.yahoo.com/huma-lost-her-halo-135605503.html,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7619,http://www.foxnews.com/on-air/oreilly/2013/05/23/bill-oreilly-irs-scandal-getting-even-more-intense,Opinion,0,Democrat Scandals,None,Negative,SomewhatPositive,3
7620,http://www.nytimes.com/2013/05/15/us/politics/report-on-irs-audits-cites-ineffective-management.html,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7621,http://www.nytimes.com/2013/08/25/opinion/sunday/reindeer-games.html,News,0,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7622,http://www.usatoday.com/story/news/politics/2013/08/08/obama-marthas-vineyard-clinton-bush-fdr-vacation/2632979/,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7623,http://www.usatoday.com/story/news/politics/2013/06/06/-obamas-agenda-lost-in-firestorm/2398881/,Opinion,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7624,http://nbcpolitics.nbcnews.com/_news/2013/02/15/16976511-hagel-delay-the-latest-evolution-in-45-year-filibuster-tradition,News,1,Democrat Scandals,None,Negative,SomewhatPositive,3
7625,http://www.nytimes.com/2013/04/06/opinion/collins-a-new-era-in-political-corruption.html,Opinion,1,Democrat Scandals,None,Negative,SomewhatPositive,3
7626,"http://www.latimes.com/local/lanow/la-me-ln-amid-sex-harassment-claims-san-diego-mayor-say-he-needs-help-20130711,0,2023417.story",Opinion,1,Democrat Scandals,None,Negative,Neutral,2
7627,http://www.usatoday.com/story/news/politics/2013/08/22/bob-filner-resign-san-diego-mayor/2685333/,News,1,Democrat Scandals,None,Negative,Neutral,2
7628,"http://www.latimes.com/news/local/la-me-calderon-fbi-20130605,0,3517032.story",News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7629,http://online.wsj.com/article/SB10001424127887323855804578511441999295924.html,Opinion,1,Democrat Scandals,None,SomewhatPositive,SomewhatNegative,-2
7630,http://www.breitbart.com/Big-Government/2013/12/15/Obama-IRS-Tightening-the-Noose-on-Tea-Party-Groups,News,0,Democrat Scandals,None,Neutral,Neutral,0
7631,http://www.usatoday.com/story/theoval/2013/12/05/obama-onyango-obama-deportation-jay-carney/3881283/,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7632,http://www.huffingtonpost.com/2013/06/04/tea-party-irs_n_3384429.html,News,0,Democrat Scandals,None,Neutral,Neutral,0
7633,http://www.breitbart.com/Big-Government/2013/05/14/Progressive-Group-Says-IRS-Gave-Them-Confidential-Docs-On-Conservative-Groups,Opinion,1,Democrat Scandals,None,Negative,SomewhatPositive,3
7634,http://www.breitbart.com/Big-Government/2013/05/17/Huma-Abedin-Failed-to-Disclose-Consulting-Work-She-Did-While-Working-at-State-Dept,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7635,"http://www.chicagotribune.com/news/columnists/ct-met-kass-0515-20130515,0,7668882,print.column",News,1,Democrat Scandals,None,Negative,SomewhatNegative,1
7636,"http://www.chicagotribune.com/news/local/breaking/chi-daughter-of-former-obama-pastor-rev-jeremiah-wright-indicted-20130410,0,322658.story",Opinion,1,Democrat Scandals,None,Neutral,Neutral,0
7637,http://firstread.nbcnews.com/_news/2013/06/13/18935794-first-thoughts-hillary-fully-steps-out-of-bill-clintons-shadow,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7638,http://www.cnn.com/2013/05/29/politics/five-things-holder/index.html,Opinion,0,Democrat Scandals,None,Neutral,Neutral,0
7639,http://www.usatoday.com/story/opinion/2013/05/28/fire-eric-holder-column/2367713/,Opinion,1,Democrat Scandals,None,Negative,Neutral,2
7640,http://www.dailykos.com/story/2013/05/14/1208949/-Jon-Stewart-says-what-we-re-thinking-about-the-IRS-scandal,News,0,Democrat Scandals,None,Neutral,SomewhatNegative,-1
7641,"http://www.latimes.com/news/local/la-me-filner-20130819,0,3968735.story",News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7642,http://news.yahoo.com/eric-holders-five-stages-remorse-over-investigating-media-154532302.html,News,0,Democrat Scandals,None,SomewhatPositive,Neutral,-1
7643,http://www.breitbart.com/Big-Journalism/2013/06/06/Mainstream-Media-Did-Not-break-Even-One-of-Four-Obama-Scandals,Opinion,1,Democrat Scandals,None,Negative,Neutral,2
7644,"http://www.chicagotribune.com/news/politics/clout/chi-chicago-alderman-gets-white-house-award-admits-talking-to-fbi-20130722,0,2367935.story",News,0,Democrat Scandals,None,Neutral,Neutral,0
7645,http://www.breitbart.com/Big-Government/2013/03/13/Ex-Secret-Service-Agent-Obama-absolutely-not-telling-the-truth-on-White-House-tours,Opinion,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7646,http://www.washingtonpost.com/blogs/post-politics/wp/2013/03/16/palin-delights-cpac-crowd-with-string-of-obama-one-liners/,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7647,http://online.wsj.com/article/APc35e746698b74022868b97043cf9bdbc.html,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7648,http://blogs.wsj.com/washwire/2013/04/04/obamas-best-looking-comment-causes-stir/,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7649,http://www.huffingtonpost.com/2013/02/15/jesse-jackson-jr-charges_n_2696185.html,News,1,Democrat Scandals,None,Neutral,Neutral,0
7650,http://nbcpolitics.nbcnews.com/_news/2013/10/08/20874725-democratic-lawmakers-arrested-during-immigration-protest,Opinion,1,Democrat Scandals,None,Negative,Positive,4
7651,http://www.reuters.com/article/2013/05/14/us-usa-tax-irs-idUSBRE94B08I20130514,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7652,http://www.foxnews.com/politics/2013/08/02/issa-subpoenas-treasury-for-irs-documents-accuses-agency-obstructing-probe/,News,1,Democrat Scandals,None,Neutral,Neutral,0
7653,"http://www.chicagotribune.com/news/local/ct-met-jesse-jackson-disability-0630-20130630,0,5633644.story",News,1,Democrat Scandals,None,Negative,Neutral,2
7654,http://online.wsj.com/article/SB10001424127887323468604578247721990077116.html,Opinion,1,Democrat Scandals,None,Negative,Neutral,2
7655,http://www.washingtonpost.com/lifestyle/style/to-critics-obamas-scolding-tone-with-black-audiences-is-getting-old/2013/05/20/4b267352-c191-11e2-bfdb-3886a561c1ff_story.html,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7656,"http://www.chicagotribune.com/news/local/breaking/chi-jesse-jackson-jr-auction-canceled-20130920,0,1073665.story",News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7657,"http://www.latimes.com/local/la-me-calderon-20131114,0,5267924.story",News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7658,http://www.breitbart.com/Big-Government/2013/02/07/hagel-disqualifies-himself-from-defense-job,Opinion,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7659,http://www.reuters.com/article/2013/08/14/us-usa-crime-jackson-idUSBRE97D10B20130814,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7660,http://articles.chicagotribune.com/2012-05-25/news/ct-met-pensions-legislators-20120525_1_pension-system-general-assembly-retirement-system-pension-benefits,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7661,http://www.foxnews.com/politics/2013/04/21/report-communities-used-federal-stimulus-money-to-lobby-for-higher-taxes/,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7662,http://usnews.nbcnews.com/_news/2013/08/15/20036437-president-obama-played-cards-with-aide-on-day-seals-killed-bin-laden,News,1,Democrat Scandals,None,Negative,Neutral,2
7663,http://www.breitbart.com/Big-Government/2013/05/23/poll-obama-disapproval-spikes-68-think-government-out-of-control,News,1,Democrat Scandals,None,Negative,Neutral,2
7664,http://articles.latimes.com/2013/apr/30/opinion/la-ed-0430-non-citizen-jorors-20130430,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7665,http://www.nytimes.com/2013/05/27/us/presidents-counsel-finds-herself-center-state.html,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7666,http://video.foxnews.com/v/2270106979001/pulpit-politics-pastor-attacks-religious-right-on-easter/,Opinion,1,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7667,http://www.cnn.com/2013/10/29/politics/white-house-under-fire/index.html,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7668,http://www.reuters.com/article/2013/05/16/us-usa-obama-irs-statement-idUSBRE94E1EA20130516,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7669,http://www.cnn.com/2013/11/14/politics/secret-service-misconduct/index.html,other,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7670,http://nbcpolitics.nbcnews.com/_news/2013/11/25/21612201-obama-tells-heckler-no-executive-action-to-halt-deportations,News,1,Democrat Scandals,None,SomewhatPositive,Neutral,-1
7671,http://video.foxnews.com/v/2583420205001/is-obamas-foreign-policy-working/,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7672,http://www.washingtonpost.com/opinions/richard-cohen-hillary-clintons-unlucky-year/2013/12/30/5c93ab06-7180-11e3-8b3f-b1666705ca3b_story.html,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7673,http://nation.foxnews.com/thomas-perez/2013/03/18/black-panther-testimony-haunt-obama-labor-nominee,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7674,http://www.breitbart.com/Big-Government/2013/03/13/Holder-Faces-New-Questions-About-Race-Credibility-After-DOJ-Report-Documents-Released,News,0,Democrat Scandals,None,Neutral,Neutral,0
7675,http://www.huffingtonpost.com/2013/09/10/anthony-weiner-concession_n_3903828.html,News,0,Democrat Scandals,None,Neutral,Neutral,0
7676,http://blogs.wsj.com/washwire/2013/04/04/obamas-best-looking-comment-causes-stir/,Opinion,1,Democrat Scandals,None,Negative,Neutral,2
7677,"http://www.chicagotribune.com/news/politics/clout/chi-first-hearing-in-state-lawmaker-paycheck-case-set-for-tuesday-20130805,0,2069032.story",News,0,Democrat Scandals,None,Negative,Neutral,2
7678,http://online.wsj.com/article/SB10001424127887324659404578501411510635312.html,Opinion,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7679,http://blogs.wsj.com/washwire/2013/05/13/baucus-plans-probe-in-irs-abuse-of-power/,News,0,Democrat Scandals,None,Neutral,Neutral,0
7680,"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-durbin-20130809,0,3678308,print.story",Opinion,0,Democrat Scandals,None,Negative,Neutral,2
7681,"http://www.latimes.com/news/nationworld/nation/la-na-irs-conservatives-20130522,0,4505981.story",News,1,Democrat Scandals,None,Negative,Neutral,2
7682,http://www.foxnews.com/politics/2013/02/28/white-house-denies-staffer-threatened-watergate-journalist-woodward/,News,1,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7683,http://video.foxnews.com/v/2379525476001/truth-and-the-federal-government/,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7684,http://www.bbc.co.uk/news/world-us-canada-25180161,News,1,Democrat Scandals,None,Neutral,Neutral,0
7685,http://www.breitbart.com/Big-Journalism/2013/05/28/What-Comes-Next-Fox-vs-Obama,Opinion,0,Democrat Scandals,None,Negative,Neutral,2
7686,http://www.reuters.com/article/2013/05/22/us-usa-irs-idUSBRE94F10Y20130522,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7687,http://www.usatoday.com/story/news/politics/2013/07/30/filner-san-diego-sex-harassment-legal-fees/2599091/,News,1,Democrat Scandals,None,Negative,Neutral,2
7688,"http://www.chicagotribune.com/news/local/breaking/chi-jesse-jackson-jr-auction-canceled-20130920,0,1073665.story",News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7689,http://www.breitbart.com/Big-Government/2013/12/05/Obama-Under-Fire-for-Bypassing-Congress,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7690,http://www.washingtonpost.com/opinions/dana-milbank-the-democrats-naked-power-grab/2013/11/21/60ef049a-5306-11e3-9e2c-e1d01116fd98_story.html,Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7691,http://www.breitbart.com/Big-Journalism/2013/04/11/Newsmax-Roger-Ailes-Is-The-Man-Obama-Fears-The-Most,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7692,http://video.foxnews.com/v/2477282676001/fbi-director-out-of-the-loop-on-irs-investigation/,Opinion,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7693,"http://www.chicagotribune.com/news/sns-rt-us-usa-irs-scrutinybre95605x-20130606,0,3679191.story",News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7694,http://politicalticker.blogs.cnn.com/2013/10/03/power-recalls-monster-comment-working-with-hillary-clinton/,Opinion,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7695,http://www.foxnews.com/opinion/2013/12/16/is-president-obama-too-big-to-jail/,Opinion,0,Democrat Scandals,None,Negative,Neutral,2
7696,http://www.foxnews.com/opinion/2013/09/19/ultra-liberal-professor-disrupts-college-republican-meeting-with-vulgar-rant/,Opinion,0,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7697,http://www.dailykos.com/story/2013/05/14/1209042/-Oops-ABC-s-Benghazi-scoop-was-based-on-fabricated-email,News,0,Democrat Scandals,None,Neutral,Neutral,0
7698,http://www.foxnews.com/politics/2013/04/15/labor-secretary-nominee-accused-quid-pro-quo-deal/,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7699,"http://www.chicagotribune.com/news/politics/clout/chi-kelly-defends-against-ethics-probe-allegations-in-jackson-jr-race-20130220,0,860243.story",News,1,Democrat Scandals,None,Neutral,Neutral,0
7700,"http://www.chicagotribune.com/news/chi-bob-woodward-20130228,0,722978.story",News,1,Democrat Scandals,None,Neutral,Neutral,0
7701,http://www.bbc.co.uk/news/world-us-canada-22549339,News,1,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7702,http://firstread.nbcnews.com/_news/2013/05/16/18298979-obama-names-acting-irs-chief-denies-knowledge-of-irs-report,News,1,Democrat Scandals,None,Negative,Neutral,2
7703,"http://www.latimes.com/news/opinion/commentary/la-oe-mcmanus-washington-scandals-20130519,0,3881461.column",Opinion,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7704,http://www.huffingtonpost.com/2013/02/12/obama-impeachment-poll_n_2669820.html,News,1,Democrat Scandals,None,Neutral,Neutral,0
7705,http://online.wsj.com/article/SB10001424127887324423904578523770277459156.html,News,1,Democrat Scandals,None,Neutral,Neutral,0
7706,http://www.breitbart.com/Big-Government/2013/11/13/Al-Gore-s-Firm-Poised-To-Cash-In-On-Obamacare-Debacle,Opinion,1,Democrat Scandals,None,Negative,SomewhatPositive,3
7707,http://www.reuters.com/article/2013/05/16/us-usa-obama-irs-statement-idUSBRE94E1EA20130516,News,0,Democrat Scandals,None,SomewhatNegative,Neutral,1
7708,http://www.nbcnews.com/video/nightly-news/51929087,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7709,http://www.breitbart.com/Big-Government/2013/07/12/Gosar-on-Big-Sis-resignation-One-down-one-to-go-time-for-Holder-to-resign-too,News,1,Democrat Scandals,None,SomewhatNegative,Neutral,1
7710,http://news.yahoo.com/obama-apologizes-calif-ag-looks-183506438--politics.html,News,1,Democrat Scandals,None,Neutral,Neutral,0
7711,http://firstread.nbcnews.com/_news/2013/09/25/20693776-mccain-lights-into-cruz-for-invoking-nazi-comparison,Opinion,0,Democrat Scandals,None,SomewhatPositive,Negative,-3
7712,http://www.bbc.co.uk/news/world-us-canada-17835564,News,1,Democrat Scandals,None,SomewhatPositive,Neutral,-1
7713,http://www.bbc.co.uk/news/world-us-canada-20918393,Opinion,1,Democrat Scandals,None,SomewhatNegative,SomewhatPositive,2
7714,http://www.breitbart.com/Big-Journalism/2013/05/29/To-Save-His-Job-Holder-Launches-Damage-Control-Campaihn-with-Media,News,1,Democrat Scandals,None,Neutral,Neutral,0
